elapsed_hours,J2,C8,datetime
0.755555555556,0.660274125423,1.18828586714,2017-09-18 22:45:21
0.758333333333,0.659977133168,1.18744263283,2017-09-18 22:45:31
0.761111111111,0.659680351648,1.18660017956,2017-09-18 22:45:41
0.763888888889,0.659383780668,1.18575851258,2017-09-18 22:45:51
0.766666666667,0.65908742003,1.18491763371,2017-09-18 22:46:01
0.769444444444,0.658791269539,1.18407754398,2017-09-18 22:46:11
0.772222222222,0.658495328995,1.18323824394,2017-09-18 22:46:21
0.775,0.658199598202,1.1823997338,2017-09-18 22:46:31
0.777777777778,0.657904076963,1.18156201349,2017-09-18 22:46:41
0.780555555556,0.65760876508,1.18072508275,2017-09-18 22:46:51
0.783333333333,0.657313662355,1.17988894113,2017-09-18 22:47:01
0.786111111111,0.657018768592,1.1790535881,2017-09-18 22:47:11
0.788888888889,0.656724083593,1.17821902301,2017-09-18 22:47:21
0.791666666667,0.656429607161,1.17738524516,2017-09-18 22:47:31
0.794444444444,0.6561353391,1.17655225379,2017-09-18 22:47:41
0.797222222222,0.655841279213,1.17572004809,2017-09-18 22:47:51
0.8,0.655547427303,1.17488862724,2017-09-18 22:48:01
0.802777777778,0.655253783176,1.17405799039,2017-09-18 22:48:11
0.805555555556,0.654960346633,1.17322813665,2017-09-18 22:48:21
0.808333333333,0.654667117481,1.17239906516,2017-09-18 22:48:31
0.811111111111,0.654374095524,1.17157077501,2017-09-18 22:48:41
0.813888888889,0.654081280566,1.1707432653,2017-09-18 22:48:51
0.816666666667,0.653788672411,1.16991653514,2017-09-18 22:49:01
0.819444444444,0.653496270867,1.16909058361,2017-09-18 22:49:11
0.822222222222,0.653204075737,1.1682654098,2017-09-18 22:49:21
0.825,0.652912086828,1.16744101279,2017-09-18 22:49:31
0.827777777778,0.652620303945,1.16661739168,2017-09-18 22:49:41
0.830555555556,0.652328726894,1.16579454555,2017-09-18 22:49:51
0.833333333333,0.652037355483,1.16497247349,2017-09-18 22:50:01
0.836111111111,0.651746189517,1.16415117458,2017-09-18 22:50:11
0.838888888889,0.651455228803,1.16333064791,2017-09-18 22:50:21
0.841666666667,0.651164473148,1.16251089257,2017-09-18 22:50:31
0.844444444444,0.65087392236,1.16169190765,2017-09-18 22:50:41
0.847222222222,0.650583576246,1.16087369223,2017-09-18 22:50:51
0.85,0.650293434613,1.16005624541,2017-09-18 22:51:01
0.852777777778,0.65000349727,1.15923956628,2017-09-18 22:51:11
0.855555555556,0.649713764025,1.15842365393,2017-09-18 22:51:21
0.858333333333,0.649424234686,1.15760850746,2017-09-18 22:51:31
0.861111111111,0.649134909062,1.15679412596,2017-09-18 22:51:41
0.863888888889,0.648845786962,1.15598050852,2017-09-18 22:51:51
0.866666666667,0.648556868194,1.15516765425,2017-09-18 22:52:01
0.869444444444,0.648268152568,1.15435556225,2017-09-18 22:52:11
0.872222222222,0.647979639894,1.15354423161,2017-09-18 22:52:21
0.875,0.647691329981,1.15273366143,2017-09-18 22:52:31
0.877777777778,0.647403222639,1.1519238516,2017-09-18 22:52:41
0.880555555556,0.647115317678,1.15111480155,2017-09-18 22:52:51
0.883333333333,0.646827614909,1.15030651015,2017-09-18 22:53:01
0.886111111111,0.646540114141,1.14949897632,2017-09-18 22:53:11
0.888888888889,0.646252815185,1.14869219899,2017-09-18 22:53:21
0.891666666667,0.645965717853,1.14788617716,2017-09-18 22:53:31
0.894444444444,0.645678821956,1.14708090984,2017-09-18 22:53:41
0.897222222222,0.645392127305,1.14627639607,2017-09-18 22:53:51
0.9,0.645105633711,1.1454726349,2017-09-18 22:54:01
0.902777777778,0.644819340987,1.1446696254,2017-09-18 22:54:11
0.905555555556,0.644533248945,1.14386736667,2017-09-18 22:54:21
0.908333333333,0.644247357398,1.14306585779,2017-09-18 22:54:31
0.911111111111,0.643961666157,1.14226509786,2017-09-18 22:54:41
0.913888888889,0.643676175036,1.14146508598,2017-09-18 22:54:51
0.916666666667,0.643390883848,1.14066582127,2017-09-18 22:55:01
0.919444444444,0.643105792406,1.13986730283,2017-09-18 22:55:11
0.922222222222,0.642820900523,1.13906952978,2017-09-18 22:55:21
0.925,0.642536208014,1.13827250124,2017-09-18 22:55:31
0.927777777778,0.642251714692,1.13747621633,2017-09-18 22:55:41
0.930555555556,0.641967420372,1.13668067418,2017-09-18 22:55:51
0.933333333333,0.641683324867,1.1358858739,2017-09-18 22:56:01
0.936111111111,0.641399427993,1.13509181464,2017-09-18 22:56:11
0.938888888889,0.641115729564,1.13429849551,2017-09-18 22:56:21
0.941666666667,0.640832229396,1.13350591564,2017-09-18 22:56:31
0.944444444444,0.640548927303,1.13271407418,2017-09-18 22:56:41
0.947222222222,0.640265823102,1.13192297024,2017-09-18 22:56:51
0.95,0.639982916607,1.13113260298,2017-09-18 22:57:01
0.952777777778,0.639700207635,1.13034297164,2017-09-18 22:57:11
0.955555555556,0.639417696002,1.12955407727,2017-09-18 22:57:21
0.958333333333,0.639135381523,1.12876591869,2017-09-18 22:57:31
0.961111111111,0.638853264015,1.12797849462,2017-09-18 22:57:41
0.963888888889,0.638571343293,1.12719180392,2017-09-18 22:57:51
0.966666666667,0.638289619176,1.12640584548,2017-09-18 22:58:01
0.969444444444,0.63800809148,1.12562061827,2017-09-18 22:58:11
0.972222222222,0.637726760022,1.1248361213,2017-09-18 22:58:21
0.975,0.63744562462,1.12405235359,2017-09-18 22:58:31
0.977777777778,0.637164685091,1.12326931423,2017-09-18 22:58:41
0.980555555556,0.636883941254,1.12248700228,2017-09-18 22:58:51
0.983333333333,0.636603392927,1.12170541686,2017-09-18 22:59:01
0.986111111111,0.636323039927,1.12092455707,2017-09-18 22:59:11
0.988888888889,0.636042882075,1.12014442204,2017-09-18 22:59:21
0.991666666667,0.635762919189,1.1193650109,2017-09-18 22:59:31
0.994444444444,0.635483151087,1.11858632278,2017-09-18 22:59:41
0.997222222222,0.63520357759,1.11780835684,2017-09-18 22:59:51
1.0,0.634924198516,1.11703111221,2017-09-18 23:00:01
